,time,[ADP],[ATP],[C1__ADP],[C1__ATP],[C1__Fructose],[C1__GADP],[C1__Glucose],[C1__Phosphoglycerate],[C1__Pyruvate],[Glucose],[Pyruvate],[dummy],ADP_Ex,ATP_Ex,C1__R3,C1__R4,C1__R5,C1__R6,C2__R0,C2__R1,C2__R2,C2__R3,Glucose_Ex,Pyruvate_Ex,C1__default_max,C1__default_min,C1__default_rv_min,C2__Km,C3__default_min,C3__default_rv_min,C3__max_default,dt,max_adp,max_atp,max_glucose,max_pyruvate,min_adp,min_atp,min_glucose,min_pyruvate,rateOfADP,rateOfATP,rateOfGlcxt,rateOfPy
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.9047619047619047,1.8181818181818181,0.9090909090909091,2.0,1.0,2.0,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,2.0,1.0,1000.0,0.0,-1000.0,0.0,0.0,2.0,2.0,1.0,2.0
0.1,0.1,0.8198641539541497,1.8099833016832383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094876613791476,0.2,0.0,1.8099833016832383,1.8099833016832383,0.904991650841619,0.9049916508416191,1.8099833016832383,1.8099833016832383,1.715218949550519,1.6132169320075853,0.8153430414068853,1.8099833016832383,0.904991650841619,1.8099833016832383,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.8099833016832383,0.9094876613791476,1000.0,0.0,-1000.0,0.0,0.0,1.8099833016832383,1.8099833016832383,0.904991650841619,1.8099833016832383
0.2,0.2,0.6604867920471423,1.6389142558539809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283356051893056,0.38099833016832385,0.0,1.6389142558539809,1.6389142558539809,0.8194571279269902,0.8194571279269903,1.6389142558539807,1.6389142558539807,1.5446649706844189,1.423405679900648,0.7311854809766519,1.6389142558539807,0.8194571279269902,1.6389142558539807,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.6389142558539809,0.8283356051893056,1000.0,0.0,-1000.0,0.0,0.0,1.6389142558539809,1.6389142558539809,0.8194571279269902,1.6389142558539807
0.30000000000000004,0.30000000000000004,0.5204362510681808,1.484893065735878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555835882061798,0.5448897557537218,0.0,1.4848930657358779,1.484893065735878,0.7424465328679389,0.7424465328679389,1.4848930657358779,1.4848930657358779,1.3912026396851824,1.2455625844528457,0.6556699112610945,1.4848930657358779,0.7424465328679389,1.4848930657358779,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.484893065735878,0.7555835882061798,1000.0,0.0,-1000.0,0.0,0.0,1.4848930657358779,1.484893065735878,0.7424465328679389,1.4848930657358779
0.4,0.4,0.39862187117249376,1.3462095353802646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903663502156668,0.6933790623273092,0.0,1.3462095353802646,1.3462095353802646,0.6731047676901322,0.6731047676901323,1.3462095353802646,1.3462095353802646,1.253124162725306,1.0762234771645078,0.5879411258541073,1.3462095353802646,0.6731047676901322,1.3462095353802646,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.3462095353802646,0.6903663502156668,1000.0,0.0,-1000.0,0.0,0.0,1.3462095353802646,1.3462095353802646,0.6731047676901322,1.3462095353802646
0.5,0.5,0.29433548857646313,1.2213246440862706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6319045679878842,0.8280000158653351,0.0,1.2213246440862706,1.2213246440862706,0.6106623220431352,0.6106623220431353,1.2213246440862706,1.2213246440862706,1.1288928068725745,0.9116074922024245,0.527227630041972,1.2213246440862706,0.6106623220431352,1.2213246440862706,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.2213246440862706,0.6319045679878842,1000.0,0.0,-1000.0,0.0,0.0,1.2213246440862706,1.2213246440862706,0.6106623220431352,1.2213246440862706
0.6000000000000001,0.6000000000000001,0.2072748804323529,1.1088533669150542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794964013694179,0.9501324802739616,0.0,1.108853366915054,1.1088533669150542,0.554426683457527,0.554426683457527,1.108853366915054,1.108853366915054,1.0171256688117842,0.7479864566896443,0.4728329204383017,1.108853366915054,0.554426683457527,1.108853366915054,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.1088533669150542,0.5794964013694179,1000.0,0.0,-1000.0,0.0,0.0,1.108853366915054,1.1088533669150542,0.554426683457527,1.108853366915054
0.7000000000000001,0.7000000000000001,0.13746259244731837,1.0075487805589227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325096747007946,1.0610178169654667,0.0,1.0075487805589225,1.0075487805589227,0.5037743902794612,0.5037743902794612,1.0075487805589225,1.0075487805589225,0.9165777282455009,0.5832508858147432,0.42412748361075786,1.0075487805589225,0.5037743902794612,1.0075487805589225,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,1.0075487805589227,0.5325096747007946,1000.0,0.0,-1000.0,0.0,0.0,1.0075487805589225,1.0075487805589227,0.5037743902794612,1.0075487805589225
0.8,0.8,0.08489862843637824,0.9162884512364683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49037530399870266,1.1617726950213585,0.0,0.9162884512364684,0.9162884512364683,0.45814422561823404,0.45814422561823415,0.9162884512364683,0.9162884512364683,0.8261281773376884,0.4207258508076859,0.38054202537117887,0.9162884512364683,0.45814422561823404,0.9162884512364683,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.9162884512364683,0.49037530399870266,1000.0,0.0,-1000.0,0.0,0.0,0.9162884512364684,0.9162884512364683,0.45814422561823404,0.9162884512364683
0.9,0.9,0.04874785277114514,0.8340620069043564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525812798894307,1.2534015401450054,0.0,0.8340620069043565,0.8340620069043564,0.41703100345217814,0.4170310034521782,0.8340620069043564,0.8340620069043564,0.7447679342690094,0.27333995857496235,0.3415613814020746,0.8340620069043564,0.41703100345217814,0.8340620069043564,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.8340620069043564,0.4525812798894307,1000.0,0.0,-1000.0,0.0,0.0,0.8340620069043565,0.8340620069043564,0.41703100345217814,0.8340620069043564
1.0,1.0,0.026455998639147046,0.7599601496417535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186673400492474,1.3368077408354415,0.0,0.7599601496417536,0.7599601496417535,0.3799800748208767,0.37998007482087676,0.7599601496417535,0.7599601496417535,0.6715885954530691,0.15899209923683402,0.30671923005960877,0.7599601496417535,0.3799800748208767,0.7599601496417535,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.7599601496417535,0.4186673400492474,1000.0,0.0,-1000.0,0.0,0.0,0.7599601496417536,0.7599601496417535,0.3799800748208767,0.7599601496417535
1.1,1.1,0.014012376772392162,0.6931641020882983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38821984408615284,1.4128037557996174,0.0,0.6931641020882982,0.6931641020882983,0.3465820510441491,0.3465820510441491,0.6931641020882982,0.6931641020882982,0.6057718335447161,0.08519142253255867,0.27559311947114445,0.6931641020882982,0.3465820510441491,0.6931641020882982,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.6931641020882983,0.38821984408615284,1000.0,0.0,-1000.0,0.0,0.0,0.6931641020882982,0.6931641020882983,0.3465820510441491,0.6931641020882982
1.2000000000000002,1.2000000000000002,0.007479123935748937,0.6329372616890968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608676914283065,1.4821201660084469,0.0,0.6329372616890969,0.6329372616890968,0.31646863084454835,0.3164686308445484,0.6329372616890968,0.6329372616890968,0.5465809942740038,0.04404405293214141,0.24780062986930992,0.6329372616890968,0.31646863084454835,0.6329372616890968,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.6329372616890968,0.3608676914283065,1000.0,0.0,-1000.0,0.0,0.0,0.6329372616890969,0.6329372616890968,0.31646863084454835,0.6329372616890968
1.3,1.3,0.004107797564802709,0.5786166673183544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33627812200712387,1.5454138921773568,0.0,0.5786166673183543,0.5786166673183544,0.28930833365917713,0.28930833365917713,0.5786166673183543,0.5786166673183543,0.4933525270188188,0.02283056785909924,0.22299551184537708,0.5786166673183543,0.28930833365917713,0.5786166673183543,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.5786166673183544,0.33627812200712387,1000.0,0.0,-1000.0,0.0,0.0,0.5786166673183543,0.5786166673183544,0.28930833365917713,0.5786166673183543
1.4000000000000001,1.4000000000000001,0.002344116962159297,0.5296057570792814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31415310897681786,1.6032755589091912,0.0,0.5296057570792813,0.5296057570792814,0.26480287853964063,0.26480287853964063,0.5296057570792813,0.5296057570792813,0.44548871222630804,0.012130231568520696,0.20086447682297912,0.5296057570792813,0.26480287853964063,0.5296057570792813,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.5296057570792814,0.31415310897681786,1000.0,0.0,-1000.0,0.0,0.0,0.5296057570792813,0.5296057570792814,0.26480287853964063,0.5296057570792813
1.5,1.5,0.0013934896127830443,0.48536780066056734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2942260470795741,1.6562361346171188,0.0,0.4853678006605673,0.48536780066056734,0.24268390033028364,0.24268390033028364,0.4853678006605673,0.4853678006605673,0.4024510771727283,0.006670595826051747,0.18112431995042658,0.4853678006605673,0.24268390033028364,0.4853678006605673,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.48536780066056734,0.2942260470795741,1000.0,0.0,-1000.0,0.0,0.0,0.4853678006605673,0.48536780066056734,0.24268390033028364,0.4853678006605673
1.6,1.6,0.000862221932052531,0.44541998509793784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27625872185615685,1.7047729146831758,0.0,0.4454199850979379,0.44541998509793784,0.22270999254896887,0.22270999254896892,0.44541998509793784,0.44541998509793784,0.3637544801168623,0.0038076781650187687,0.1635193400505238,0.44541998509793784,0.22270999254896887,0.44541998509793784,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.44541998509793784,0.27625872185615685,1000.0,0.0,-1000.0,0.0,0.0,0.4454199850979379,0.44541998509793784,0.22270999254896887,0.44541998509793784
1.7000000000000002,1.7000000000000002,0.0005540058579285268,0.4093280851409147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600385359479099,1.7493149131929697,0.0,0.40932808514091473,0.4093280851409147,0.20466404257045728,0.20466404257045734,0.4093280851409147,0.4093280851409147,0.3289617953009058,0.002255207587683122,0.14781900457150596,0.4093280851409147,0.20466404257045728,0.4093280851409147,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.4093280851409147,0.2600385359479099,1000.0,0.0,-1000.0,0.0,0.0,0.40932808514091473,0.4093280851409147,0.20466404257045728,0.4093280851409147
1.8,1.8,0.0003685954946610486,0.3767016643810437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24537597013963158,1.790247721707062,0.0,0.37670166438104374,0.3767016643810437,0.1883508321905218,0.18835083219052184,0.3767016643810437,0.3767016643810437,0.2976791451561196,0.001383406190331288,0.13381581861839234,0.3767016643810437,0.1883508321905218,0.3767016643810437,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.3767016643810437,0.24537597013963158,1000.0,0.0,-1000.0,0.0,0.0,0.37670166438104374,0.3767016643810437,0.1883508321905218,0.3767016643810437
1.9000000000000001,1.9000000000000001,0.00025319235275634785,0.3471897519673107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23210225953918132,1.8279178881451665,0.0,0.34718975196731067,0.3471897519673107,0.17359487598365533,0.17359487598365533,0.34718975196731067,0.34718975196731067,0.2695516239825062,0.0008768378152406971,0.12132336291881432,0.34718975196731067,0.17359487598365533,0.34718975196731067,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.3471897519673107,0.23210225953918132,1000.0,0.0,-1000.0,0.0,0.0,0.34718975196731067,0.3471897519673107,0.17359487598365533,0.34718975196731067
2.0,2.0,0.00017905557716685246,0.32047694368616797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200672684155078,1.8626368633418973,0.0,0.3204769436861679,0.32047694368616797,0.16023847184308396,0.16023847184308396,0.3204769436861679,0.3204769436861679,0.2442594605403233,0.0005728061997569343,0.11017447353537067,0.3204769436861679,0.16023847184308396,0.3204769436861679,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.32047694368616797,0.2200672684155078,1000.0,0.0,-1000.0,0.0,0.0,0.3204769436861679,0.32047694368616797,0.16023847184308396,0.3204769436861679
2.1,2.1,0.0001300219857145986,0.2962798871180865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913755024194236,1.8946845577105131,0.0,0.2962798871180865,0.2962798871180865,0.14813994355904322,0.14813994355904325,0.2962798871180865,0.2962798871180865,0.2215145768539805,0.00038472876052985115,0.10021954584511185,0.2962798871180865,0.14813994355904322,0.2962798871180865,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.2962798871180865,0.20913755024194236,1000.0,0.0,-1000.0,0.0,0.0,0.2962798871180865,0.2962798871180865,0.14813994355904322,0.2962798871180865
2.2,2.2,9.671307638831265e-05,0.27434410694885786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19919458025326406,1.9243125464223219,0.0,0.2743441069488579,0.27434410694885786,0.1371720534744289,0.13717205347442893,0.27434410694885786,0.27434410694885786,0.2010574966199451,0.0002650702681094037,0.09132494843719371,0.27434410694885786,0.1371720534744289,0.27434410694885786,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.27434410694885786,0.19919458025326406,1000.0,0.0,-1000.0,0.0,0.0,0.2743441069488579,0.27434410694885786,0.1371720534744289,0.27434410694885786
2.3000000000000003,2.3000000000000003,7.352513599158628e-05,0.25444114020408287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19013314969451514,1.9517469571172072,0.0,0.2544411402040829,0.25444114020408287,0.1272205701020414,0.12722057010204144,0.25444114020408287,0.25444114020408287,0.1826545693625663,0.0001869407459159363,0.08337154070433433,0.25444114020408287,0.1272205701020414,0.25444114020408287,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.25444114020408287,0.19013314969451514,1000.0,0.0,-1000.0,0.0,0.0,0.2544411402040829,0.25444114020408287,0.1272205701020414,0.25444114020408287
2.4000000000000004,2.4000000000000004,5.701651681422343e-05,0.23636594612102407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18185991108347835,1.977191071137616,0.0,0.23636594612102405,0.23636594612102407,0.11818297306051202,0.11818297306051202,0.23636594612102405,0.23636594612102405,0.16609547170267142,0.00013469083339152406,0.07625328798887024,0.23636594612102405,0.11818297306051202,0.23636594612102405,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.23636594612102407,0.18185991108347835,1000.0,0.0,-1000.0,0.0,0.0,0.23636594612102405,0.23636594612102407,0.11818297306051202,0.23636594612102405
2.5,2.5,4.501895470665545e-05,0.21993456600563444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17429206430239758,2.000827665749718,0.0,0.21993456600563444,0.21993456600563444,0.1099672830028172,0.10996728300281722,0.21993456600563444,0.21993456600563444,0.1511909573510569,9.896768843552479e-05,0.06987597256607701,0.21993456600563444,0.1099672830028172,0.21993456600563444,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.21993456600563444,0.17429206430239758,1000.0,0.0,-1000.0,0.0,0.0,0.21993456600563444,0.21993456600563444,0.1099672830028172,0.21993456600563444
2.6,2.6,3.6133708705454505e-05,0.20498200730162494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16735617364531225,2.02282112235028,0.0,0.20498200730162497,0.20498200730162494,0.10249100365081246,0.10249100365081247,0.20498200730162494,0.20498200730162494,0.13777082684044473,7.404084771272708e-05,0.06415599823336432,0.20498200730162494,0.10249100365081246,0.20498200730162494,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.20498200730162494,0.16735617364531225,1000.0,0.0,-1000.0,0.0,0.0,0.20498200730162497,0.20498200730162494,0.10249100365081246,0.20498200730162494
2.7,2.7,2.9438377998464057e-05,0.19136033004701483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16098710609223738,2.0433193230804423,0.0,0.1913603300470148,0.19136033004701483,0.0956801650235074,0.0956801650235074,0.1913603300470148,0.1913603300470148,0.12568209237610875,5.631679854631591e-05,0.0590192868459884,0.1913603300470148,0.0956801650235074,0.1913603300470148,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.19136033004701483,0.16098710609223738,1000.0,0.0,-1000.0,0.0,0.0,0.1913603300470148,0.19136033004701483,0.0956801650235074,0.1913603300470148
2.8000000000000003,2.8000000000000003,2.431219623786808e-05,0.1789369177947864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15512708117662485,2.0624553560851435,0.0,0.17893691779478638,0.1789369177947864,0.08946845889739319,0.08946845889739319,0.17893691779478638,0.17893691779478638,0.11478731751619219,4.3492920512076675e-05,0.05440026524081541,0.17893691779478638,0.08946845889739319,0.17893691779478638,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.1789369177947864,0.15512708117662485,1000.0,0.0,-1000.0,0.0,0.0,0.17893691779478638,0.1789369177947864,0.08946845889739319,0.17893691779478638
2.9000000000000004,2.9000000000000004,2.0329423420030355e-05,0.16759291325181394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14972482291444977,2.080349047864621,0.0,0.1675929132518139,0.16759291325181394,0.08379645662590696,0.08379645662590696,0.1675929132518139,0.1675929132518139,0.10496311068521781,3.4063747993363106e-05,0.050240939137517836,0.1675929132518139,0.08379645662590696,0.1675929132518139,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.16759291325181394,0.14972482291444977,1000.0,0.0,-1000.0,0.0,0.0,0.1675929132518139,0.16759291325181394,0.08379645662590696,0.1675929132518139
3.0,3.0,1.7192899295333253e-05,0.1572218069003773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14473480518749524,2.097108339189803,0.0,0.15722180690037726,0.1572218069003773,0.07861090345018863,0.07861090345018863,0.15722180690037726,0.15722180690037726,0.0960987595215562,2.7026340319210873e-05,0.04649005190642739,0.15722180690037726,0.07861090345018863,0.15722180690037726,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.1572218069003773,0.14473480518749524,1000.0,0.0,-1000.0,0.0,0.0,0.15722180690037726,0.1572218069003773,0.07861090345018863,0.15722180690037726
3.1,3.1,1.4691788233507865e-05,0.14772816400664815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14011658175449987,2.1128305198798394,0.0,0.14772816400664818,0.14772816400664815,0.07386408200332406,0.07386408200332407,0.14772816400664815,0.14772816400664815,0.08809499125093208,2.170072079316186e-05,0.043102323917477155,0.14772816400664815,0.07386408200332406,0.14772816400664815,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.14772816400664815,0.14011658175449987,1000.0,0.0,-1000.0,0.0,0.0,0.14772816400664818,0.14772816400664815,0.07386408200332406,0.14772816400664815
3.2,3.2,1.2674228536753574e-05,0.13902646972584415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13583419166289687,2.1276033362805054,0.0,0.13902646972584412,0.13902646972584415,0.06951323486292206,0.06951323486292206,0.13902646972584412,0.13902646972584412,0.08086284044859166,1.7618299516089044e-05,0.04003776552034056,0.13902646972584412,0.06951323486292206,0.13902646972584412,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.13902646972584415,0.13583419166289687,1000.0,0.0,-1000.0,0.0,0.0,0.13902646972584412,0.13902646972584415,0.06951323486292206,0.13902646972584412
3.3000000000000003,3.3000000000000003,1.102926179541297e-05,0.13104009667514455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318556344533011,2.141505983253092,0.0,0.13104009667514452,0.13104009667514455,0.06552004833757226,0.06552004833757226,0.13104009667514452,0.13104009667514452,0.07432262704068782,1.4451161462833722e-05,0.037261063606809156,0.13104009667514452,0.06552004833757226,0.13104009667514452,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.13104009667514455,0.1318556344533011,1000.0,0.0,-1000.0,0.0,0.0,0.13104009667514452,0.13104009667514455,0.06552004833757226,0.13104009667514452
